LACT,ai1_DIM,outcome1AI,tmsbred,pregnancy_DIM,ABORT,INDGST,INJURY,KETOSIS,lame,LDA,MAST,MET,MFEVER,PYO,PNEU,rtp,calvBCS,milkavg30,milkavg60,milkavg100,nadirDIM,nadirBCS,disease_events,milkmonth1,milkmonth2,milkmonth3,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
3,60,0,3,133.0,0.0,1,0,0,0,0,0,1,0,0,0,0,3.5,76.29,95.25,106.76,42,2.8,2,76.286,114.87,124.961,3.5,3.55,3.55,3.6,3.6,3.6,3.6,3.55,3.55,3.6,3.6,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.3,3.0999999999999996,3.0999999999999996,3.0999999999999996,3.0999999999999996,3.0999999999999996,3.0999999999999996,3.0999999999999996,3.05,3.2,3.2,3.2,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.05,3.15,3.1,3.2,3.2,3.2,3.2,3.2,3.1,3.2,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.3,3.3,3.3,3.2,3.2,3.2,3.3,3.0999999999999996,3.15,3.0999999999999996,3.0999999999999996,3.0999999999999996,3.15,3.15,3.0999999999999996,3.15
4,63,0,9,261.0,0.0,0,0,0,0,0,1,0,0,0,0,0,3.0,89.87,112.03,124.94,65,2.6,0,89.872,139.721,145.16,,2.9,3.1,3.0,3.0,3.0,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,2.9,2.9,2.9,2.9,2.9,2.8,2.8,2.9,2.8,2.8,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.8,2.8,2.9,2.6,2.6,2.9,2.9,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.1,3.1,,,,,,,,,,,,,,2.7,2.7,2.7,2.8,2.8,2.8,2.7
4,60,0,7,226.0,0.0,0,0,0,0,0,1,0,0,0,0,0,3.03,100.13,126.35,131.06,36,2.6,1,100.128,142.585,136.207,2.9,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,2.9,3.0,2.9,2.9,2.9,2.9,2.9,2.8,2.8,2.8,2.9,2.9,2.9,3.0,2.9,2.9,2.9,2.9,2.8,2.7,2.7,2.7,2.7,2.7,2.6,2.6,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.8,2.8,2.8,2.8,2.7,2.8,2.8,2.8,2.7,2.7,2.7,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.7,2.7,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,63,0,3,124.0,0.0,0,0,1,0,0,0,0,0,1,0,0,3.25,73.29,86.61,100.34,34,2.7,2,73.294,99.928,120.211,3.4,3.19083,3.171191,3.19757,3.239268,3.216868,3.186985,3.200553,3.174571,3.151353,3.149371,3.135105,3.124819,3.121556,3.107562,3.081712,3.078357,3.1,3.0,3.0,2.9,2.9,2.9,2.9,2.9,2.9,3.1,3.1,3.0,2.9,2.9,2.9,2.9,2.8,2.7,2.7,2.7,2.8,2.8,2.8,2.7,2.8,2.8,2.7,2.7,2.7,2.7,2.7,2.8,2.8,2.8,2.8,3.0,2.9,2.9,2.9,2.9,2.9,3.0,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.9,2.9,2.9,3.0,2.9,3.0,3.0,3.0,3.0,2.9,3.0,2.9,2.9,2.9,2.9,2.9,2.9,2.9,,,,,,,,
3,97,1,2,97.0,0.0,0,0,0,0,0,1,0,0,0,0,0,3.6,68.79,87.13,96.09,28,3.4,0,68.791,106.103,108.619,3.35,3.4000000000000004,3.45,3.45,3.45,3.45,3.45,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.45,3.35,3.35,3.35,3.4000000000000004,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.4000000000000004,3.4000000000000004,3.35,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.0,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.2,3.2,3.1,3.1,3.1,3.1,3.2,3.1,3.1,3.1,3.35,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.35,3.35,3.35,3.35,3.4000000000000004,3.4000000000000004,3.35,3.35
3,60,0,6,222.0,0.0,0,0,0,1,0,0,1,0,1,0,0,3.33,78.42,89.89,95.79,23,3.0,2,78.418,101.759,105.312,3.2,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.2
1,104,1,2,104.0,0.0,0,0,0,1,0,0,0,0,1,0,0,3.6,63.44,70.74,73.39,99,3.1,2,63.441,78.29,78.027,3.6,3.6,3.6,3.6,3.6,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.228784,3.245263,3.265211,3.240113,3.220331,3.201045,3.251477,3.260659,3.273619,3.27197,3.263107,3.27818,3.287174,3.298543,3.287852,3.288793,3.3,3.2,3.2,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.2
1,104,1,2,104.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.4,88.74,95.37,96.99,60,2.8,0,88.738,102.452,99.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.4,3.3,3.3,3.3
2,86,1,2,86.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.27,88.45,104.58,111.79,37,2.9,0,88.445,121.253,125.429,3.05,3.1999999999999997,3.1333333333333333,3.1333333333333333,3.0666666666666664,3.0666666666666664,3.0666666666666664,3.1,3.1,3.1,3.096083333333334,3.0620736666666666,3.099137666666667,3.0938743333333334,3.1077660000000003,3.120073,3.0685045000000004,3.049245,3.0507265,3.0666295000000003,3.028325,3.0259265,3.0154125,3.00563,3.0104915,3.01572,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.05,3.0,3.0999999999999996,3.05,3.0749885,3.0674655,3.0794724999999996,3.0712025,3.0735374999999996,3.102785,3.0646726666666666,3.0656313333333336,3.073045,3.089488333333333,3.082372,3.090564666666667,3.048166,3.0480103333333335,3.049341666666667,3.0823593333333332,3.1,3.1,3.1,3.1,3.1333333333333333,3.1333333333333333,3.1666666666666665,3.1333333333333333,3.1333333333333333,3.1333333333333333,3.1,3.1,3.0666666666666664,3.0666666666666664,3.0,3.1333333333333333,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.05,3.0999999999999996,3.05,3.05,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9,2.9,3.0
1,100,1,2,100.0,0.0,0,0,0,0,0,0,1,0,0,0,0,3.63,67.49,76.28,78.75,97,3.19,1,67.492,85.368,84.119,3.8,3.6,3.5,3.5,3.5,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.2,3.2,3.3,3.2,3.2,3.2,3.3,3.2,3.2,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.3,3.3,3.252516,3.231942,3.227301,3.234588,3.249206,3.24673,3.274214,3.284659,3.305976,3.311046,3.313412,3.319487,3.305942,3.31939,3.331855,3.318609,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.234166,3.215957,3.244611,3.235562,3.201558,3.193303,3.203936,3.229242,3.224613
2,60,0,6,217.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.47,82.54,97.0,96.72,71,2.9,0,82.537,111.935,100.502,3.4,3.45,3.5,3.5,3.55,3.5,3.5,3.55,3.5,3.6,3.6,3.6,3.55,3.6500000000000004,3.55,3.45,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.45,3.3499999999999996,3.3499999999999996,3.4,3.45,3.45,3.5,3.4,3.45,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.3,3.4000000000000004,3.35,3.35,3.3,3.25,3.25,3.3,3.3,3.3,3.3,3.25,3.3,3.3,3.25,3.2,3.2,3.1500000000000004,3.1,3.1500000000000004,3.1500000000000004,3.2,3.1500000000000004,3.15,3.1,3.2,3.25,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.25,3.2,3.2,3.2,3.25,3.2,3.2,3.2,3.2,3.5,3.5,3.2,3.3,3.3,3.25,3.25,3.25,3.25,3.25,3.2,3.2
3,63,1,1,63.0,0.0,0,0,1,0,0,0,0,0,1,0,0,3.37,90.35,106.35,110.06,43,2.8,2,90.348,122.884,116.694,3.2,3.2,3.1500000000000004,3.2,3.2,3.2,3.2,3.2,3.25,3.2,3.25,3.25,3.1500000000000004,3.2,3.2,3.2,3.2,3.2,3.1500000000000004,3.1500000000000004,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.25,3.2,3.25,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.2,3.1500000000000004,3.25,3.2,3.25,3.2,3.2,3.2,3.1,3.2,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,2.9,2.8,2.9,2.9,3.0,2.9,3.0,3.0,3.0,3.0,2.9,2.7,2.7
3,61,0,6,224.0,0.0,1,0,1,1,0,0,1,0,1,0,0,3.43,55.89,74.11,81.99,55,3.2,3,55.886,92.963,93.357,3.6,3.4,3.3,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.2,,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3
3,71,1,1,71.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.23,91.2,103.38,108.38,21,3.0,0,91.195,115.966,117.89,3.5,3.45,3.45,3.45,3.55,3.55,3.55,3.55,3.55,3.8,3.9,3.45,3.45,3.5999999999999996,3.5,3.5,3.5,3.5,3.45,3.5,3.45,3.45,3.4,3.45,3.5,3.5,3.55,3.45,3.5,3.45,3.45,3.45,3.4000000000000004,3.45,3.4000000000000004,3.45,3.5,3.45,3.45,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.1,3.1,3.1,3.0,3.0,3.0,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.005571,3.032286,3.024213,3.033676,3.044244,3.056091,3.074824,3.085891,3.105361,3.064324,3.042981,3.04421,3.017134,3.032256,3.012305,3.017811
3,107,1,2,107.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.15,97.75,109.7,111.52,30,2.9,1,97.75,121.652,116.381,,3.25,3.25,3.25,3.25,3.3,3.3,3.25,3.25,3.25,3.2,3.2,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.05,3.0,3.0,3.0,2.95,3.05,3.0,3.0,3.1,3.1,3.0,3.1,3.2,3.1,3.1,3.1,3.0,3.0,3.1,3.1,3.0,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,3.0,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,3.0,2.95,2.95,2.95,2.95,2.95,2.95,3.0,3.0,3.0,3.05,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.1,3.1,3.1
3,66,1,2,66.0,0.0,0,0,1,0,0,0,0,0,0,0,0,3.2,68.28,77.31,81.5,34,2.8,1,68.276,86.334,88.321,3.3,3.25,3.2,3.2,3.2,3.2,3.2,3.2,3.1500000000000004,3.1500000000000004,3.2,3.2,3.2,3.15,3.2,3.2,3.25,3.25,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,2.9,3.0,3.0,3.0,,2.8,2.8,2.8,2.8,2.8,2.8,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,3.15,3.15,3.15,3.15,3.15,3.15,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.0,3.0,3.15,3.2,3.2,3.15,3.15,3.15,3.15,3.15,3.15,3.1,3.0,3.0,2.95,3.0,3.4,3.2,3.25,3.25,3.2,3.2,3.2,3.2,3.1500000000000004,3.2,3.1500000000000004
3,60,0,6,221.0,0.0,0,0,0,0,0,0,0,0,1,0,0,3.5,77.55,97.05,106.1,67,3.2,0,77.55,116.556,121.87,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.4,3.4,3.3,3.3,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2
3,60,1,1,60.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.2,91.52,101.23,107.05,43,2.9,0,91.516,110.94,116.749,,3.2,3.2,3.2,3.3,3.3,3.3,3.2,3.2,3.3,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.1,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,,,,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,84,1,2,84.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.25,106.36,122.11,124.18,64,2.8,0,106.359,137.852,126.14,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,3.3,3.3,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.4,3.4,3.3,3.3,3.2,3.3,3.3,3.2,3.2,3.2,3.3,3.2,3.3,3.2,3.3,3.4,3.3,3.4,3.4,3.4,3.4,3.3,3.3,3.2,3.3,3.2,3.2,3.2,3.2,3.3,3.3,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
4,60,1,1,60.0,0.0,0,0,1,0,0,0,0,0,0,0,0,3.5,99.22,117.32,128.22,25,3.1,1,99.224,135.414,137.165,3.3,3.3,3.3,3.3,3.3,3.3,3.4,,,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.2,3.3,3.3,3.3,3.3,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.5,3.5,3.5
3,60,0,4,91.0,0.0,0,0,1,0,0,0,1,0,0,0,0,3.07,100.83,120.65,125.47,40,2.5,2,100.828,141.146,133.315,3.0,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.05,3.05,3.05,2.95,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9,2.85,2.85,2.85,2.85,2.85,2.8,2.8,2.8,2.8,2.8,2.75,2.8,2.75,2.8,2.85,2.8,2.75,2.75,2.8,2.85,2.85,2.85,2.75,2.85,2.85,2.85,3.0,2.9,2.9,2.9,2.9,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.9,2.9,3.0,3.0,2.9,2.9,2.8,2.9,2.9,2.9,2.9,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0
4,60,0,3,116.0,0.0,0,0,1,0,0,1,0,0,0,0,0,3.6,93.54,99.86,114.39,56,2.9,2,93.54,108.833,139.086,3.3,3.3,3.4,3.4,3.4,3.5,3.5,3.5,3.5,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.6,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,60,0,12,142.0,0.0,0,0,0,1,0,0,0,0,0,0,0,3.6,90.96,102.25,100.59,43,3.1,0,90.963,113.917,103.674,3.6,3.55,3.6,3.6,3.6,3.6,3.6,3.6,3.55,3.5,3.5,3.5,3.5,3.5,3.45,3.4,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3,3.3,3.3,3.25,3.2,3.25,3.2,3.2,3.2,3.2,3.2,3.2,3.25,3.25,3.25,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1,3.1,3.1,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1,3.1,3.1,3.1,3.2,3.1,3.1,3.1,3.2,3.2,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.2,3.2,3.2,3.1,3.2,3.2,3.1,3.2,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2
3,60,1,1,60.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.6,85.34,102.74,111.46,87,3.0,0,85.343,120.126,124.867,3.4,3.45,3.5,3.5,3.5,3.45,3.45,3.45,3.45,3.45,3.45,3.4,3.4000000000000004,3.35,3.35,3.35,3.35,3.35,3.35,3.3,3.3,3.3,3.25,3.25,3.25,3.25,3.3,3.3,3.3,3.4,3.4,3.4,3.4,3.4,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3000000000000003,3.3000000000000003,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.266666666666667,3.266666666666667,3.3000000000000003,3.3000000000000003,3.3000000000000003,3.266666666666667,3.266666666666667,3.266666666666667,3.233333333333333,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.2000000000000006,3.2000000000000006,3.1666666666666665,3.1333333333333333,3.1333333333333333,3.1666666666666665,3.1666666666666665,3.1999999999999997,3.1999999999999997,3.1999999999999997,3.233333333333333,3.233333333333333,3.266666666666667,3.3,3.3,3.25,3.2,3.25,3.25,3.25,3.2,3.2,3.2,3.2,3.25,3.2,3.1500000000000004,3.1,3.1,3.1,3.1,3.1500000000000004,3.1,3.1,3.1,3.1,3.1,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.2,3.2,3.2
3,60,0,3,128.0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.5,93.35,104.35,107.06,59,2.9,1,93.345,116.118,112.22,3.25,3.2,3.2,3.25,3.25,3.25,3.25,3.25,3.2,3.15,3.15,3.15,3.0999999999999996,3.15,3.0851005000000002,3.042648,3.0572035,3.0641775,3.0153239999999997,3.025918,3.024585,3.0103305000000002,3.0075595,3.011682,2.9657935,2.9715555,2.981671,2.9786605,2.9760165,2.9866175,2.95,3.0,2.95,2.9,2.9,2.9,2.9,2.9,2.95,2.95,3.0,3.0,3.0,3.0,3.0,2.9617635,2.9608545,2.993222,2.93303,2.9940344999999997,2.997883,2.9274405000000003,2.956801,2.961852,2.961852,2.971151,2.961261,2.9459755,2.948233,2.9585945000000002,2.9738404999999997,2.95,2.95,2.95,2.95,3.0,2.95,3.0,3.0,3.0,3.0,3.0,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.4
4,60,1,1,60.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.5,136.69,132.55,124.44,95,2.6,1,136.69,131.409,115.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.6,2.7,2.7,2.6,2.7,2.7,2.7,2.7,2.8,2.8,2.7,2.7,2.5,2.5,2.5,2.7,2.7,2.7,2.7,3.0,3.1,3.4,3.4,3.2,3.1,3.1,3.0,2.9,2.9,2.9,2.9,2.8,2.8,2.4,2.4,,,,,,,,,,,,,,,,,,,,,2.5,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6
3,60,0,3,119.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.33,103.27,118.66,125.39,59,2.7,0,103.271,135.12,138.632,3.15,3.15,3.2,3.3,3.35,3.35,3.4000000000000004,3.25,3.25,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.2,3.2,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.2,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.2,3.2,3.2,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.2,3.2,,,,,,,,,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.3,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2
1,141,1,2,141.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.15,90.11,99.06,101.45,48,2.4,0,90.114,103.067,103.225,,,,,,,,,,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.9,2.9,2.9,2.9,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.7,2.7,2.8,2.7,2.8
