LACT,ai1_DIM,outcome1AI,tmsbred,pregnancy_DIM,ABORT,INDGST,INJURY,KETOSIS,lame,LDA,MAST,MET,MFEVER,PYO,PNEU,rtp,calvBCS,milkavg30,milkavg60,milkavg100,nadirDIM,nadirBCS,disease_events,milkmonth1,milkmonth2,milkmonth3,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
3,62,0,3,130.0,1.0,0,0,0,0,0,0,0,0,1,0,1,3.13,88.27,102.04,97.26,18,3.0,1,88.27,116.276,89.205,3.5140450000000003,3.56336,3.5401710000000004,3.456034666666667,3.4487273333333337,3.4497346666666666,3.438095,3.438095,3.402851666666667,3.4,3.3333333333333335,3.3666666666666667,3.3666666666666667,3.3666666666666667,3.3,3.3,3.3,3.3,3.25,3.2,3.2,3.2,3.3,3.3,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.1500000000000004,3.1500000000000004,3.1,3.2,3.2,3.2,3.3,3.3,3.4,3.4,3.4,3.3,3.3,3.3,3.2,3.2,3.2,3.3,3.1333333333333333,3.1333333333333333,3.1666666666666665,3.1999999999999997,3.1999999999999997,3.1666666666666665,3.1666666666666665,3.1333333333333333,3.1500000000000004,3.25,3.1500000000000004,3.1500000000000004,3.1,3.0666666666666664,3.0666666666666664,3.1,3.1,3.0666666666666664,3.1,3.1,3.1,3.1333333333333333,3.1333333333333333,3.1,3.1,3.1,3.05,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.15,3.1,3.15,3.15,3.15,3.15,3.1,3.1
2,70,0,9,303.0,1.0,1,0,1,0,0,1,0,0,1,0,0,3.4,107.32,97.04,91.65,59,2.5,1,107.317,86.41,81.547,3.4,3.4,3.4,3.4,3.3,3.3,3.3,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,2.9,2.9,2.9,2.9,2.8,2.8,2.8,2.8,2.8,2.8,2.7,2.8,2.8,2.8,2.8,2.7,2.8,2.8,2.8,2.8,2.9,2.9,3.0,3.0,3.0,2.9,2.9,2.8,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.715311,2.61686,2.57461,2.563372,2.504418,2.627904,2.638201,2.668271,2.645877,2.671741,2.702299,2.733408,2.82078,2.741172,2.675072,2.683757,2.6,2.6,2.6,2.6,2.6,2.7,2.7,2.7,2.7,2.8,2.9,2.8,2.7,2.6,2.6,2.582477,2.624475,2.56139,2.557811,2.529978,2.528391,2.582464,2.602373,2.611322,2.638103,2.761076,2.828434,2.832198,2.873976,2.823908
2,60,1,1,60.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.7,110.42,115.03,119.73,60,3.2,0,110.42,119.64,126.799,,3.7,3.7,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.6,3.6,3.5,3.5,3.5,3.5,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2
2,63,0,4,159.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.3,99.75,117.86,124.02,71,3.0,0,99.749,139.588,132.789,,,3.3,3.4,3.4,3.3,3.3,3.3,3.3,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.0,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.3,,,,,,,,3.0,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3
1,95,0,6,209.0,1.0,0,0,0,0,0,0,0,0,1,0,0,3.2,69.76,74.62,80.72,23,3.0,0,69.755,84.719,88.747,,,3.2,3.5,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.0,3.1,3.1,3.0,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.3,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.1,3.1,3.2,3.2
2,73,0,6,179.0,1.0,0,0,1,0,0,1,0,0,1,0,1,3.33,83.0,100.82,106.14,55,2.9,2,82.998,119.328,120.582,3.3,3.4,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,2.9,2.9,3.0,2.9,2.9,3.0,3.0,3.0,2.9,2.9,2.9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9,2.9,2.9,2.9,3.0,3.0,3.0,2.9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1,80,0,4,181.0,0.0,1,0,0,0,0,0,1,0,0,0,0,3.4,24.81,55.5,67.23,90,3.1,2,24.813,71.863,81.193,3.5,3.4,3.4333333333333336,3.3666666666666667,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.2999999999999994,3.2999999999999994,3.266666666666667,3.266666666666667,3.233333333333333,3.233333333333333,3.233333333333333,3.2000000000000006,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2000000000000006,3.2000000000000006,3.2000000000000006,3.1666666666666665,3.1333333333333333,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1333333333333333,3.1333333333333333,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1333333333333333,3.1333333333333333,3.1333333333333333,3.1666666666666665,3.1333333333333333,3.1666666666666665,3.1999999999999997,3.1666666666666665,3.1999999999999997,3.1999999999999997,3.1999999999999997,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1500000000000004,3.1666666666666665,3.1333333333333333,3.1333333333333333,3.1333333333333333,3.1333333333333333,3.1333333333333333,3.1333333333333333,3.1333333333333333,3.1,3.1333333333333333,3.1333333333333333,3.1333333333333333
2,70,0,5,226.0,0.0,0,0,0,0,0,0,0,0,1,0,0,3.6,83.75,97.32,100.89,59,3.1,0,83.747,110.891,106.843,3.5,3.6,3.55,3.55,3.6,3.6,3.6,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.7000000000000006,3.6666666666666665,3.6666666666666665,3.6,3.6,3.5666666666666664,3.533333333333333,3.533333333333333,3.5,3.466666666666667,3.466666666666667,3.466666666666667,3.4333333333333336,3.4,3.4,3.4,3.4,3.3666666666666667,3.3333333333333335,3.3666666666666667,3.3666666666666667,3.3666666666666667,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3000000000000003,3.266666666666667,3.266666666666667,3.233333333333333,3.233333333333333,3.1999999999999997,3.1999999999999997,3.233333333333333,3.1999999999999997,3.233333333333333,3.233333333333333,3.233333333333333,3.233333333333333,3.233333333333333,3.266666666666667,3.266666666666667,3.266666666666667,3.266666666666667,3.266666666666667,3.266666666666667,3.266666666666667,3.266666666666667,3.233333333333333,3.233333333333333,3.233333333333333,3.233333333333333,3.233333333333333,3.233333333333333,3.266666666666667,3.266666666666667,3.266666666666667,3.3000000000000003,3.3000000000000003,3.266666666666667,3.266666666666667,3.266666666666667,3.3000000000000003,3.3000000000000003,3.3000000000000003,3.266666666666667,3.3000000000000003,3.3000000000000003,3.266666666666667,3.266666666666667,3.266666666666667,3.3000000000000003,3.3000000000000003,3.3000000000000003,3.3000000000000003,3.3000000000000003,3.266666666666667,3.266666666666667,3.3000000000000003,3.3000000000000003,3.266666666666667,3.3000000000000003,3.3000000000000003,3.3000000000000003,3.3000000000000003,3.3000000000000003,3.3333333333333335,3.3333333333333335,3.3666666666666667,3.3666666666666667,3.3333333333333335,3.3333333333333335
1,80,0,4,100.0,1.0,0,0,1,0,0,0,1,0,0,0,0,3.33,66.26,77.47,84.76,77,3.0,2,66.255,89.459,95.934,3.2,3.4,3.4,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.4,3.5,3.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,3.0999999999999996,3.0999999999999996,3.0999999999999996,3.0999999999999996,3.0999999999999996,3.0999999999999996,3.0999999999999996,3.0999999999999996,3.05,3.05,3.0,3.0,3.0,3.1,3.1,3.0,3.05,3.1,2.95,3.1,3.1,3.05,3.05,3.1,3.1,3.05,3.05,3.05,3.05,3.0,3.05,3.0,2.9,3.2,,3.1,3.0,3.0,3.1,3.1,3.0,2.9,2.9,2.9,2.9000000000000004
2,60,0,8,223.0,0.0,0,0,0,0,0,1,0,0,0,0,0,3.4,104.22,114.49,116.0,86,2.7,1,104.223,125.159,120.685,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.1,3.1,3.0,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.0,3.0,3.1,3.0,3.0,3.0,3.0,2.9,2.9,3.0,3.0,3.0,3.0,3.0,3.1,3.0,3.0,3.0,2.9,2.9,2.9,2.9,2.9,2.9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9,2.9,2.9,2.8,2.7,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.9,2.8,2.9,2.8,2.8,2.8
2,73,0,7,190.0,1.0,0,0,0,0,0,0,0,0,1,0,1,3.5,84.09,100.28,107.66,75,3.1,1,84.094,112.004,117.405,,3.5,3.5,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.1,3.1
2,60,1,3,60.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.4,79.35,86.99,88.19,35,3.1,1,79.346,94.891,90.173,,3.6,3.6,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.5,3.5,3.5,3.5,3.4,3.8,3.7,3.7,3.7,3.8,3.7,3.8,3.8,3.55,3.55,3.55,3.55,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.55,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.4000000000000004,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3
1,101,1,2,101.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.33,78.11,86.06,92.19,37,3.1,0,78.114,94.265,99.968,3.5,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.3,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.1,3.1,2.9,3.0,3.1,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,,,,,,,,3.1,3.1,3.0,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.2,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1,80,1,1,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.3,71.36,80.02,82.74,45,2.9,0,71.363,88.955,87.044,3.4,3.3797449999999998,3.36944,3.2952890000000004,3.276509,3.2696955,3.2688924999999998,3.274153,3.255235,3.18594,3.1772755000000004,3.1708495,3.1696485,3.1637459999999997,3.1611405,3.154917,3.1477695,3.1500000000000004,3.1,3.1,3.1,3.1,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.0,3.05,2.95,3.0,3.0,2.95,2.95,2.95,3.0,3.0,3.05,3.1,3.05,3.1,3.05,3.05,3.05,3.05,3.05,3.05,3.1,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.1,3.05,3.05,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1
1,113,1,2,113.0,0.0,0,0,1,0,0,1,1,0,1,0,0,3.1,51.21,59.85,69.59,67,2.8,2,51.207,81.052,84.818,,3.1,3.1,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.1,3.0,3.1,3.0,3.0,3.0,3.0,3.1,3.1,3.0,3.1,3.0,3.1,3.1,3.1,3.0,3.0,3.0,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,2.9,2.9,2.9,2.9,3.0,2.9,3.0,2.9,2.9,2.9,2.9,2.9,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9
1,80,1,1,80.0,0.0,0,0,0,0,0,1,0,0,0,0,0,3.43,65.29,72.29,75.54,34,3.2,0,65.29,78.731,80.661,3.5,3.25,3.2,3.25,3.25,3.25,3.25,3.3,3.25,3.35,3.3,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.1,3.1,3.0,3.0,3.0,3.0,3.1,3.0,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.1,3.05,3.1,3.1,3.1,3.1,3.1,3.1,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.0999999999999996,3.0999999999999996,3.0999999999999996,3.0999999999999996,3.15,3.15,3.2,3.25,3.2,3.2,3.2,3.15,3.2,3.0999999999999996,3.0999999999999996,3.0999999999999996,3.05,3.15,3.15,3.15,3.1,3.15,3.15,3.15,3.15,3.15,3.15,3.2,3.2,3.2,3.2,3.2,3.25,3.25,3.3,3.3,3.3,3.3,3.35,3.35,3.35,3.3,3.3,3.3,3.35,3.25,3.25,3.25,3.25
1,80,1,1,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.4,76.86,89.08,95.52,24,3.0,0,76.86,101.706,105.327,3.3499999999999996,3.3499999999999996,3.233333333333333,3.233333333333333,3.233333333333333,3.233333333333333,3.233333333333333,3.25,3.25,3.2,3.15,3.15,3.15,3.0999999999999996,3.15,3.05,3.05,3.05,3.05,3.0,2.95,3.0,3.0,3.003336,2.9355925000000003,2.9238985,2.935252,2.932921,2.9518885,2.904788,2.898908,2.8928475000000002,2.886548,2.8884525,2.873004,2.8701105,2.8598714999999997,2.8789465,2.8848576666666665,2.8666666666666667,2.9,2.9,2.9,2.9,2.9,2.8666666666666667,2.9333333333333336,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.858242,2.8604679999999996,2.879407,2.8848296666666666,2.854844,2.8899063333333337,2.8844093333333336,2.8828606666666663,2.8882073333333333,2.8888433333333334,2.896205,2.9008086666666664,2.948528,2.90124,2.9695353333333334,2.9423996666666667,2.9333333333333336,2.966666666666667,2.9333333333333336,2.9333333333333336,2.9333333333333336,2.9333333333333336,2.9333333333333336,2.966666666666667,2.9333333333333336,2.9333333333333336,2.9,2.95,2.966666666666667,2.9,2.8666666666666667,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.8666666666666667,2.8666666666666667,2.8666666666666667,2.8666666666666667,2.8666666666666667,2.8666666666666667
1,80,1,1,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.46,48.78,57.77,60.62,32,3.1,0,48.779,66.765,66.884,3.521745,3.456295,3.405177,3.391727,3.385662,3.4,3.4,3.4,3.4,3.3,3.4,3.4,3.4,3.3,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,,,,,,,,,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3
3,60,0,6,156.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.3,95.31,110.34,116.36,61,2.8,0,95.307,125.898,125.444,,3.5,3.6,3.6,3.7,3.7,3.7,3.6,3.6,3.6,3.6,3.6,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,,,,,,,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.0,3.0,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.1,3.1,3.1,3.1,3.1,3.1500000000000004,3.1,2.95
1,95,0,12,135.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.2,70.1,71.54,76.01,95,2.5,0,70.1,71.9,77.695,,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.1,3.1,3.1,3.0,3.1,3.0,3.0,2.9,2.9,2.8,2.8,2.8,2.9,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.9,2.8,2.8,2.9,2.9,2.9,2.9,2.9,2.8,2.8,2.9,2.9,2.8,2.9,2.9,2.9,3.0,3.0,3.0,3.0,3.0,3.0,2.9,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.5,2.5
3,60,0,5,142.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.33,97.36,112.01,115.79,16,3.2,0,97.358,127.157,119.94,,3.0,3.0,3.0,3.0,3.1,3.1,3.3,3.2,3.3,3.3,3.3,3.4,3.4,3.4,3.4,3.3,3.3,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.0,3.0,3.0,3.1,3.1,3.1,3.1,3.1,3.2,3.1,3.1,3.0,3.1,3.0,3.0,3.0,3.0,3.0,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.1,3.1,3.1,3.1,3.2,3.1,3.2,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.1,
3,97,0,9,196.0,0.0,1,0,0,1,1,0,0,0,0,0,0,3.37,79.64,95.69,101.22,47,2.7,2,79.639,112.283,107.387,3.25,3.25,3.25,3.25,3.25,3.25,3.3,3.3499999999999996,3.3,3.25,3.3,3.3,3.25,3.3,3.25,3.1500000000000004,3.25,3.3,3.3,3.1,3.1,3.0,2.95,2.9,2.9,2.9,2.9,2.95,2.95,3.0,3.1,3.0,3.0,3.0,3.0,2.95,2.95,2.95,2.95,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.95,2.95,3.0,3.0,2.95,3.0,3.0,3.0,3.0,3.05,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,3.0,3.0,2.95,2.95,2.95,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.95,2.95,2.95,2.95,2.9000000000000004,2.95,2.9000000000000004,2.9000000000000004,2.95,2.9000000000000004,2.9082825000000003,2.8867635,2.8953775000000004,2.890085,2.9407015000000003,2.9883664999999997
2,60,0,3,97.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.43,60.64,75.8,83.59,70,2.8,0,60.639,90.461,95.586,3.4,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3,3.3,3.3,3.3,3.3499999999999996,3.3,3.3,3.3,3.3,2.9,2.9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.1,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,3.0,3.0,3.15,3.1,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.2,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1,3.1,3.05,3.05,3.05,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1
3,60,0,4,246.0,1.0,1,0,0,1,0,1,1,0,1,0,0,3.17,73.14,92.47,101.49,21,2.9,2,73.135,112.458,116.37,3.3,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.1,,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.95,3.0,3.0,3.0,3.0,3.0,3.0,2.95,2.95,2.95,3.0,3.0,2.95,2.95,2.95,3.0,3.0,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.1,3.1,3.2,3.3,3.3,3.2,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.1,3.1,3.2,3.2,3.2,3.2,3.1,3.2,3.1,3.1
3,60,0,9,258.0,1.0,1,0,0,0,0,0,0,0,1,0,0,3.27,85.06,112.9,127.68,54,2.6,0,85.056,141.694,150.173,2.9,2.9,3.15,3.15,3.15,3.15,3.0999999999999996,3.0999999999999996,3.15,3.15,3.15,3.05,3.05,3.05,3.05,3.0,3.0,3.0,3.0,3.0,2.9,3.0,3.0,3.0,3.0,2.95,2.95,2.95,3.0,3.0,2.95,3.0,3.0,3.05,3.1,3.0,3.0,3.0,3.0,2.95,3.0,3.0,2.95,2.95,3.0,3.05,3.1,3.05,3.1,3.05,3.05,3.1,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.05,3.1,3.05,3.05,3.05,3.0,2.7,2.8,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.7,2.7,2.6,2.5,2.5,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.7,2.7,2.7,3.1,3.1,3.1,3.0,3.0,3.2,3.1,3.1,3.0,3.1,3.1,3.1,3.1
2,60,0,5,122.0,1.0,0,0,0,1,0,1,0,0,0,0,0,3.4,100.19,105.4,109.34,64,3.1,1,100.193,110.781,115.317,3.2,3.2,3.2,3.2,3.2,3.2,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.2,3.1500000000000004,3.1500000000000004,3.2,3.2,3.2,3.2,3.25,3.2,3.25,3.25,3.25,3.25,3.25,3.2,3.2,3.2,3.2,3.3,3.4,3.3,3.3,3.3,3.3,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.4,3.4,3.4,3.4,3.35,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.45,3.4,3.4,3.45,3.45,3.45,3.45,3.4,3.4,3.4,3.4
